partyfacts_id,parlgov_id,country,handle,facebook_id,year,total_posts,total_likes,total_shares,total_comments,twitter_handle,author_id,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt,mean_vote_share,mean_seats,seats_total,cabinet_party_max,prime_minister_max,left_right,populist,farright,farleft,poppa_populism_mean,gps_populism,...29,gdp_growth,pop_growth,pop,net_migr,unemp_nat,unemp_ilo,refugee,tax_gdp,income_l20,trade_gdp,gdp,internet_adoption,socialmedia,refugee_change,everyday_social_networks_imputed,election_year,keep,left_right_s,poppa_populism_s,gps_populism_s,gdp_s,pop_s,everyday_social_networks_imputed_s,gdp_growth_s,net_migr_s,refugee_s,refugee_change_s,seats_per,twitter_active,facebook_active,duration,years_observed,populist_cat
536,590,DNK,konservative,423022,2016,611,141395,18772,25486,konservativedk,7089792,934,6126,3250,819,399,3.4,6,179,1,0,7.2186,0,0,0,3.8741007,4.44444444,104,2.443368874,0.780392644,5728010,22859,5.989,5.99,33501,33.29505948,9.2,100.1688288,54556.06895,96.96778525,59,6189,59,0,2,0.40028832691712546,-0.07556787931416178,-0.1373820689004133,0.17403319692867134,0.18776378127888077,0.3293913078177409,0.551484435055631,0.32660687147644624,0.36688200304112834,0.5802816230059337,3.35195530726257,1,1,5,9,np
536,590,DNK,konservative,423022,2017,605,175283,8481,31135,konservativedk,7089792,1036,8282,2328,883,413,3.4,6,179,1,0,7.2186,0,0,0,3.8741007,4.44444444,105,2.162355113,0.643350904,5764980,23188,5.833,5.83,35668,33.39987958,9.1,102.9793899,55735.7649,97.09936216,59,2167,59,0,2,0.40028832691712546,-0.07556787931416178,-0.1373820689004133,0.43883786695026755,0.3678782239317089,0.3293913078177409,0.4508115133326746,0.4024776120806737,0.4671487542420017,0.08443761101140886,3.35195530726257,1,1,6,9,np
536,590,DNK,konservative,423022,2018,386,76205,4561,23207,konservativedk,7089792,455,5375,1052,706,329,3.4,6,179,1,0,7.2186,0,0,0,3.8741007,4.44444444,106,1.485085157,0.495838926,5793636,23337,5.131,5.13,36623,32.2352444,9.3,106.9749964,56563.48847,97.31920437,61.01,955,61.01,0,2,0.40028832691712546,-0.07556787931416178,-0.1373820689004133,0.6246357980383127,0.5074876225970982,0.43061772706051904,0.20818017377454492,0.4368385249986976,0.5113364549327419,-0.0649813204996215,3.35195530726257,1,1,7,9,np
536,590,DNK,konservative,423022,2019,279,115936,6878,25908,konservativedk,7089792,192,4648,705,675,296,6.6,12,179,0,0,7.2186,0,0,0,3.8741007,4.44444444,107,1.130657494,0.358130916,5814422,23305,5.018,5.02,37533,34.83404296,9.5,110.2248286,57203.02779,98.04643475,61,910,61,1,2,0.40028832691712546,-0.07556787931416178,-0.1373820689004133,0.7681922785012971,0.6087551044738005,0.43011411303443564,0.0812067891022926,0.4294590000767059,0.553442012658997,-0.07052905310522907,6.70391061452514,1,1,8,9,np
536,590,DNK,konservative,423022,2020,389,266899,27007,47785,konservativedk,7089792,79,3864,381,369,120,6.6,12,179,0,0,7.2186,0,0,0,3.8741007,4.44444444,108,-2.70866842,0.291641177,5831404,23076,5.637,5.64,36643,34.45223411,9.4,103.7558813,55653.58745,96.54914573,NA,-890,59.5439421395188,0,2,0.40028832691712546,-0.07556787931416178,-0.1373820689004133,0.42039161176861084,0.6914898479179533,0.35678499690169296,-1.2942281925641037,0.37664927485370264,0.5122618518058464,-0.29243835732953155,6.70391061452514,1,1,9,9,np
8058,596,ITA,forzaitaliaufficiale,386665,2013,295,53137,5433,9887,forza_italia,147543162,5751,7477,31964,33588,16140,21.99,98,630,1,0,7.1459,1,0,0,5.563918,8.82352941,185,-2.9724038,1.159251117,60233948,154366,12.149,12.15,76248,25.13890393,6.2,54.8675794,30257.62743,58.4593,27.7,11466,27.7,1,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,-0.3848243195435873,0.14294432439836707,-0.12194841020603157,-0.3700621185667479,0.24714864395208205,-0.39479491077518214,0.08038749126803237,15.555555555555555,1,1,1,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2014,1432,512759,52255,51755,forza_italia,147543162,5766,16954,43709,20216,15462,21.99,98,630,1,0,7.1459,1,0,0,5.563918,8.82352941,186,-0.91781388,0.917504096,60789140,50102,12.683,12.68,93712,24.84107219,6.2,55.32211515,29979.91872,55.63846022,28.7,17464,28.7,0,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,-0.5294034239334592,0.6099577557296262,-0.0624469779857737,-0.047112114435499695,-0.3201838534474259,-0.2327649633748771,0.18035556023197996,15.555555555555555,1,1,2,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2015,590,338441,48537,36063,forza_italia,147543162,2156,15785,21730,6638,9136,21.99,98,630,1,0,7.1459,1,0,0,5.563918,8.82352941,187,0.875477402,-0.096376133,60730582,34031,11.896,11.9,118036,24.73952717,5.9,56.41817616,30242.38614,58.14173496,31.1,24324,31.1,0,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,-0.3927591519006516,0.5607002510971821,0.08035645934284531,0.2347657538889158,-0.4076311081634112,-0.007088346301754069,0.29469049739314707,15.555555555555555,1,1,3,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2016,715,369750,85273,34743,forza_italia,147543162,1356,17359,20258,4881,25774,21.99,98,630,1,0,7.1459,1,0,0,5.563918,8.82352941,188,1.465690444,-0.169884073,60627498,49591,11.688,11.69,147362,25.07030955,6.1,55.36760281,30685.6459,61.32425277,31.3,29326,31.3,0,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,-0.1619918161808973,0.47398860439594814,0.09225674578689684,0.3275381862350341,-0.3229643616398139,0.2649965275794499,0.3780583334981264,15.555555555555555,1,1,4,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2017,330,190615,49475,21606,forza_italia,147543162,340,12275,9151,2630,27206,21.99,98,630,1,0,7.1459,1,0,0,5.563918,8.82352941,189,1.820333852,-0.149861117,60536709,70475,11.211,11.21,167330,24.68367944,6,58.60417595,31244.2271,63.077347,38,19968,38,0,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,0.12881350146657672,0.3976191999068098,0.49091634166262454,0.383282687346341,-0.20932809336225577,0.45025843720435205,0.22208947898585205,15.555555555555555,1,1,5,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2018,1991,569993,181063,240512,forza_italia,147543162,1172,41400,20161,14178,18901,14,106,630,0,0,7.1459,1,0,0,5.563918,8.82352941,190,1.11781662,-0.19006364,60421760,75863,10.61,10.61,189227,24.2381807,6.1,60.30355124,31593.48026,74.38718292,38.48,21897,38.48,1,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,0.3106396641322447,0.30092701608914507,0.5194770291283481,0.2728577598373649,-0.18001032792079422,0.6534174934471647,0.25423992997475753,16.825396825396826,1,1,6,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2019,2846,693597,229919,272858,forza_italia,147543162,963,35136,13951,11269,12393,14,106,630,0,0,7.1459,1,0,0,5.563918,8.82352941,191,1.648503393,-1.153028424,59729081,21615,9.952,9.95,207602,24.5767049,6.3,59.87898022,32114.29986,67.85071029,38.5,18375,38.5,0,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,0.5817857557211308,-0.28173699312047107,0.5206670577727535,0.3562735762318835,-0.47519038353853865,0.8238996443564985,0.19553910655177928,16.825396825396826,1,1,7,8,cp
8058,596,ITA,forzaitaliaufficiale,386665,2020,2949,1352601,379840,332992,forza_italia,147543162,643,32930,9949,6769,8968,14,106,630,0,0,7.1459,1,0,0,5.563918,8.82352941,192,-8.529728276,-0.487095092,59438851,28021,9.164,9.16,128033,24.7589782,6.3,55.26570577,29375.03734,70.48342785,NA,-79569,37.1645415717177,0,2,0.38537001133514914,0.24642710106986287,0.7395278706432422,-0.8443132738352156,-0.5258711092015229,0.441205368619342,-1.2435882392842519,-0.44033336694276975,0.08566322173310906,-1.4368837921819457,16.825396825396826,1,1,8,8,cp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2012,499,127327,34462,8214,jobbikmm,67693131,298,56,69,16,NA,16.67,47,386,0,0,8.8,1,1,0,7.326306,8.41666667,172,-0.738925918,-0.516437607,9920362,16048,11.003,11,4034,22.86779799,7.6,165.6486679,11466.14191,70.57999815,25.9,-1051,25.9,0,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,-0.5199318728890292,0.3936196075860002,-0.41713589430170106,-0.5418482017203259,0.10440888130216237,-0.2917258859955547,-0.5796058192204547,12.176165803108809,1,1,1,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2013,762,692465,306649,43300,jobbikmm,67693131,979,261,241,45,NA,16.67,47,386,0,0,8.8,1,1,0,7.326306,8.41666667,173,2.083240769,-0.275368757,9893082,5296,10.177,10.18,2422,22.86798623,7.5,164.3461104,11705.00925,72.6439,27.3,-1612,27.3,0,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,-0.4312697074041525,0.2319144483696743,-0.34593695306780375,-0.05472387363853257,-0.37937749320790015,-0.9533891515971374,-0.8945157954847113,12.176165803108809,1,1,2,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2014,697,1536995,489697,89621,jobbikmm,67693131,1249,437,269,41,NA,20.22,23,199,0,0,8.8,1,1,0,7.326306,8.41666667,174,4.513367768,-0.269378767,9866468,11571,7.725,7.73,2854,23.01842233,7.6,168.3945965,12233.29937,75.65319745,33.6,432,33.6,1,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,-0.23518033811881728,0.0741570763981458,-0.025541717515266477,0.3647318541163957,-0.0970337897061663,-0.7760699637932393,0.2528567383551112,11.557788944723619,1,1,3,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2015,1182,1566728,467814,165766,jobbikmm,67693131,891,775,424,112,NA,20.22,23,199,0,0,8.8,1,1,0,7.326306,8.41666667,175,3.954282613,-0.237855002,9843028,14166,6.813,6.81,4383,23.23512801,7.8,167.320445,12717.0386,72.83473703,30.7,1529,30.7,0,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,-0.05562725370892282,-0.0647860662716005,-0.173025238642625,0.26823011957165643,0.01972826775789734,-0.14847496807064628,0.8686432694814739,11.557788944723619,1,1,4,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2016,1324,783275,192087,97492,jobbikmm,67693131,1026,1192,139,280,NA,20.22,23,199,0,0,8.8,1,1,0,7.326306,8.41666667,176,2.503053362,-0.295110605,9814023,-982,5.115,5.11,4736,23.06745669,8,164.4039277,13035.35286,79.25941213,39.4,353,39.4,0,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,0.06252381540046774,-0.2367163501084602,0.2694253247394502,0.017738510751238376,-0.6618561817471648,-0.0035822058142202656,0.2085111267243157,11.557788944723619,1,1,5,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2017,1458,979875,244110,155911,jobbikmm,67693131,1224,1513,153,424,NA,20.22,23,199,0,0,8.8,1,1,0,7.326306,8.41666667,177,4.549563298,-0.265860932,9787966,18044,4.156,4.16,5671,22.88129752,7.9,165.2285156,13628.40449,76.75054712,41,935,41,0,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,0.28265119556108786,-0.3911720441590395,0.35079554329247564,0.3709794380426155,0.19421892627259438,0.3801989066780129,0.5352091769663787,11.557788944723619,1,1,6,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2018,1743,1216680,582277,295310,jobbikmm,67693131,1117,1161,117,360,NA,19.06,26,199,0,0,8.8,1,1,0,7.326306,8.41666667,178,5.496018792,-0.126786952,9775564,31976,3.709,3.71,6019,22.5345388,8.2,163.2605123,14377.42416,76.07436064,45.57,348,45.57,1,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,0.5606703920446591,-0.46468624447432083,0.5832092300345543,0.5343438129031823,0.8210894405652088,0.523039363520042,0.2057044424438856,13.06532663316583,1,1,7,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2019,1609,1173932,655091,256220,jobbikmm,67693131,363,606,86,135,NA,19.06,26,199,0,0,8.8,1,1,0,7.326306,8.41666667,179,4.911693525,-0.04525571,9771141,33559,3.419,3.42,5750,22.36405626,8,160.7513433,15083.59917,80.37169361,45.6,-269,45.6,0,2,0.7247976014884779,0.5822504409593529,0.6580537765847368,0.8227866177199844,-0.49090405676221704,0.5847349216324236,0.4334854708428964,0.8923165453689131,0.41262533222548503,-0.140640397761188,13.06532663316583,1,1,8,9,rwp
42,600,HUN,jobbikmagyarorszagertmozgalom,887474,2020,3526,3569845,1910082,874031,jobbikmm,67693131,-1,NA,NA,NA,NA,19.06,26,199,0,0,8.8,1,1,0,7.326306,8.41666667,180,-4.330016567,-0.215067837,9750149,9042,4.25,4.25,5838,22.8650134,8.1,155.483815,14430.47683,84.77115202,NA,88,45.2545547604834,0,1,0.7247976014884779,0.5822504409593529,0.6580537765847368,0.5803623457749367,-0.6153364138835189,0.5671668249839436,-1.1616938074150316,-0.21082617634455433,0.44874590751887167,0.05975685986152073,13.06532663316583,0,1,9,9,rwp
1123,602,CHE,evppev,477247,2012,25,146,21,14,evppev,50961230,21,6,12,12,3,2,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,340,0.110596604,1.061819329,7996861,67464,4.491,4.49,50733,9.169074742,8.1,126.4538605,81964.88642,85.2,NA,332,23.1307242532378,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,-0.500048636570137,-0.4718476358057122,-0.5156283817351069,-0.17387402342994734,0.13554624267220464,-0.504415129430283,-0.716469522295741,1,1,1,1,9,np
1123,602,CHE,evppev,477247,2013,22,145,25,22,evppev,50961230,99,36,44,87,28,2,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,341,0.628360675,1.149879758,8089346,83892,4.747,4.75,52448,9.256214099,7.9,133.6937084,82479.92154,86.34,NA,1715,27.5696389236167,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,-0.36715521545342117,-0.3052896485965029,-0.2686701231299446,0.022528460301588095,0.6832106455969396,-0.47113417121180357,-0.5511780412565687,1,1,1,2,9,np
1123,602,CHE,evppev,477247,2014,72,1209,130,303,evppev,50961230,105,119,122,34,102,2,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,342,1.108693594,1.220103973,8188649,77880,4.826,4.83,62596,9.087339532,7.8,120.2134234,83394.37114,87.4,NA,10148,30.6941700079913,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,-0.13120172206288663,-0.12645299612490096,-0.0948373705645556,0.20473225464254075,0.48278707666685033,-0.2742040464298041,0.4567055882469318,1,1,1,3,9,np
1123,602,CHE,evppev,477247,2015,109,3852,1051,402,evppev,50961230,153,299,166,62,182,2.1,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,343,0.494129822,1.138337152,8282396,71488,4.801,4.8,73326,9.556179017,7.8,117.1384822,83806.4476,87.4790556,NA,10730,33.6260372932609,1,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,-0.024874505909034842,0.04237775077353384,0.06827656448430658,-0.028389079943498992,0.26969535135062767,-0.06597974224071719,0.5262642592265402,1,1,1,4,9,np
1123,602,CHE,evppev,477247,2016,182,1765,334,140,evppev,50961230,245,589,242,110,109,2.1,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,344,0.960131673,1.092031174,8373338,70637,4.918,4.92,82668,9.404603141,7.6,123.5659245,84611.09985,89.13468774,NA,9342,37.2690579657645,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,0.18274820982297713,0.20615692007428432,0.2709553966203842,0.14837853698118503,0.2413253484964184,0.11530930246892399,0.3603751951033505,1,1,1,5,9,np
1123,602,CHE,evppev,477247,2017,112,1975,300,112,evppev,50961230,149,781,277,38,46,2.1,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,345,0.421326163,0.933155889,8451840,45208,4.797,4.8,93030,10.06163529,7.7,123.6218076,84967.58855,89.68614767,NA,10362,38.7869500220981,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,0.27473223400457225,0.34753265789011767,0.35540306160574336,-0.05600555673905431,-0.6064076745114392,0.31639226985078034,0.48228214424287025,1,1,1,6,9,np
1123,602,CHE,evppev,477247,2018,137,3815,730,776,evppev,50961230,131,944,294,43,96,2.1,2,200,0,0,4.9248,0,0,0,2.8559306,3.375,346,2.10552472,0.736633975,8514329,40899,4.713,4.71,104011,9.691023945,7.5,124.4285043,86756.60213,91.8,NA,10981,41.9302997463876,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,0.7363476187388462,0.460070280885374,0.5302827859846961,0.58285835487421,-0.7500579004794623,0.5294874314817555,0.5562629300442062,1,1,1,7,9,np
1123,602,CHE,evppev,477247,2019,221,11455,1607,2333,evppev,50961230,189,1942,506,76,86,2.08,3,200,0,0,4.9248,0,0,0,2.8559306,3.375,347,0.423089768,0.713313668,8575280,43546,4.394,4.39,110162,9.907169187,NA,124.1276122,87123.66044,93.14608695,NA,6151,42.503126025375,1,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,0.8310588970012315,0.5698380905668198,0.5621518780593878,-0.05533657172885001,-0.6618141900739489,0.6488525475178295,-0.02100232911646097,1.5,1,1,8,9,np
1123,602,CHE,evppev,477247,2020,307,5404,1112,278,evppev,50961230,134,1623,421,93,201,2.08,3,200,0,0,4.9248,0,0,0,2.8559306,3.375,348,-2.854158322,0.730676195,8638167,53786,4.817,4.82,115798,9.34487115,NA,121.785978,84637.01323,94.34995199,NA,5636,42.1205025492458,0,2,-0.0704081281301543,-0.26958036893484466,-0.3515378721447834,0.18943458437719632,0.6830924792960791,0.5408646863958778,-1.2984890049157993,-0.32044071272130187,0.7582236731850889,-0.08255338677023812,1.5,1,1,9,9,np
57,629,POL,nowaalewica,3391086,2011,352,3487,272,1541,__lewica,66324459,220,4,34,9,1,8.24,27,460,0,0,2.8299,0,0,0,2.960559,NA,267,4.985722186,0.053769709,38063255,-12188,9.632,9.63,15834,16.78013132,7.3,87.2838706,11291.90359,61.94999897,17.5,297,17.5,1,2,-0.5002895492124398,-0.2496434091193594,NA,-0.49067706215302,0.6362434773429271,-0.5328647010680584,0.38222248555628974,-0.033057425461765814,0.33820054682634415,0.23553317798390228,5.869565217391305,1,1,1,10,np
57,629,POL,nowaalewica,3391086,2012,399,11981,2211,2263,__lewica,66324459,651,63,156,123,11,8.24,27,460,0,0,2.8299,0,0,0,2.960559,NA,268,1.545464342,-2.39076e-4,38063164,-12077,10.088,10.09,15897,16.09956726,7.2,89.26763723,11466.41593,62.30999727,17.3,63,17.3,0,2,-0.5002895492124398,-0.2496434091193594,NA,-0.43264950754734854,0.6353388713316007,-0.5427715021765461,-0.3750565903084743,-0.027506941896197058,0.3463373673703886,0.19714999342356265,5.869565217391305,1,1,2,10,np
57,629,POL,nowaalewica,3391086,2013,169,3532,875,524,__lewica,66324459,1587,305,426,509,88,8.24,27,460,0,0,2.8299,0,0,0,2.960559,NA,269,0.917452492,-0.060360017,38040196,-27597,10.326,10.33,16428,15.74773975,7.2,90.77936307,11571.61485,62.8492,20.9,531,20.9,0,2,-0.5002895492124398,-0.2496434091193594,NA,-0.3976695395132385,0.4070202903629674,-0.3644490822237666,-0.513296296448396,-0.8035745539468919,0.41491914052733475,0.2739163625442419,5.869565217391305,1,1,3,10,np
57,629,POL,nowaalewica,3391086,2014,5,675,322,259,__lewica,66324459,3580,3211,2366,2212,557,8.24,27,460,0,0,2.8299,0,0,0,2.960559,NA,270,3.914705633,-0.074846229,38011735,-24234,8.99,8.99,15730,15.71572054,7.2,92.5686483,12024.60951,66.6,24.3,-698,24.3,0,2,-0.5002895492124398,-0.2496434091193594,NA,-0.24704310032144441,0.12409730477657449,-0.1960334633794746,0.1464673583915524,-0.6354099032170926,0.32476833513458825,0.0723226282508342,5.869565217391305,1,1,4,10,np
57,629,POL,nowaalewica,3391086,2015,443,51572,10872,8708,__lewica,66324459,2760,8169,4917,3836,1544,7.55,0,460,0,0,2.8299,0,0,0,2.960559,NA,271,4.452883998,-0.066641101,37986412,-25426,7.501,7.5,14057,15.70990024,7.4,92.81878885,12560.05142,67.99698716,28.2,-1673,28.2,1,2,-0.5002895492124398,-0.2496434091193594,NA,-0.06900191039361392,-0.1276316845071551,-0.00285084176396343,0.26493266924271475,-0.6950150961013984,0.10869054513162987,-0.08760730741724759,0,1,1,5,10,np
57,629,POL,nowaalewica,3391086,2016,569,42643,14011,4489,__lewica,66324459,2296,9455,4148,2434,1363,7.55,0,460,0,0,2.8299,0,0,0,2.960559,NA,272,2.997773055,-0.042985131,37970087,-1967,6.161,6.16,11738,16.32059054,8,97.53993757,12936.57326,73.3007041,27.7,-2319,27.7,0,2,-0.5002895492124398,-0.2496434091193594,NA,0.056196351407402284,-0.2899140266489584,-0.02761784453518282,-0.055370377843585346,0.47803710177857905,-0.19082194441819705,-0.19357114171630485,0,1,1,6,10,np
57,629,POL,nowaalewica,3391086,2017,588,162579,48103,10321,__lewica,66324459,2641,28266,10294,3236,708,7.55,0,460,0,0,2.8299,0,0,0,2.960559,NA,273,5.126896815,0.012480099,37974826,-1983,4.888,4.89,12225,16.85409579,8.3,101.2812224,13599.81802,75.98536595,37.6,487,37.6,0,2,-0.5002895492124398,-0.2496434091193594,NA,0.2767336012536063,-0.24280492898218928,0.46276881033496126,0.41329823552402123,0.477237032075434,-0.1279230300539169,0.2666990116012721,0,1,1,7,10,np
57,629,POL,nowaalewica,3391086,2018,1671,198866,107675,25417,__lewica,66324459,2104,38540,10620,5248,309,7.55,0,460,0,0,2.8299,0,0,0,2.960559,NA,274,5.945420508,-2.00133e-4,37974750,-8736,3.846,3.85,12495,17.35518263,8.2,103.4504958,14408.38439,77.54173454,40.75,270,40.75,0,2,-0.5002895492124398,-0.2496434091193594,NA,0.5455921197256219,-0.24356042411252785,0.6188009277936434,0.593473935694143,0.1395576129917779,-0.09305094200801207,0.2311043489961708,0,1,1,8,10,np
57,629,POL,nowaalewica,3391086,2019,1638,426265,130803,65456,__lewica,66324459,5057,223561,40465,19255,1304,12.56,24,460,0,0,2.8299,0,0,0,2.960559,NA,275,4.475505106,-0.024427107,37965475,-2974,3.277,3.28,12658,17.33648184,8.6,102.6887138,15053.23237,80.43590688,40.8,163,40.8,1,2,-0.5002895492124398,-0.2496434091193594,NA,0.7600122081377487,-0.3357606521900302,0.6212776280707651,0.26991209012860956,0.4276827148368877,-0.07199853329881768,0.21355306374849412,5.217391304347826,1,1,9,10,np
57,629,POL,nowaalewica,3391086,2020,665,556172,204995,121941,__lewica,66324459,6908,310711,51204,41781,8878,12.56,24,460,0,0,2.8299,0,0,0,2.960559,NA,276,-1.848394827,-0.175062058,37899070,-779,3.162,3.16,2771,17.47781554,NA,100.3242114,14774.9892,83.18488715,NA,-9887,40.3830854745177,0,2,-0.5002895492124398,-0.2496434091193594,NA,0.6674928439436167,-0.9958745223233502,0.6006261816548017,-1.1221222614464297,0.5374422772370987,-1.3489627351871916,-1.434955503907118,5.217391304347826,1,1,10,10,np
441,645,ESP,pp,303480,2012,837,86723,15693,30393,populares,20509689,1553,1403,29069,14029,198,41.9,186,350,1,1,7.5969,0,0,0,2.737768,3,316,-3.021906537,0.064925963,46773055,-144619,24.788,24.79,4502,11.76292595,6.1,60.84507479,24634.96209,69.80999994,35.5,282,35.5,0,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,-0.49080663830994975,0.07713274690742501,-0.05629727421224351,-0.3220267596875702,-0.5402523197238491,-0.2790803676746192,-0.26873437406069095,53.142857142857146,1,1,1,9,np
441,645,ESP,pp,303480,2013,804,131057,19333,100473,populares,20509689,1850,8927,64055,51610,515,41.9,186,350,1,1,7.5969,0,0,0,2.737768,3,317,-1.079741265,-0.32766904,46620045,-254292,26.094,26.09,4641,13.61174985,5.7,61.97631572,24368.96824,71.635,34.1,139,34.1,0,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,-0.5928519867598373,-0.18799969922762166,-0.13504153435154898,-0.09625194286587557,-0.8031228652833289,-0.2768606164213381,-0.27311207098492063,53.142857142857146,1,1,2,9,np
441,645,ESP,pp,303480,2014,1377,547028,61831,149276,populares,20509689,4254,52038,174841,81224,1235,41.9,186,350,1,1,7.5969,0,0,0,2.737768,3,318,1.699352659,-0.298951059,46480882,-94869,24.442,24.44,5797,14.13527689,5.7,63.83826195,24783.08295,76.19,37.6,1156,37.6,0,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,-0.4339818479195074,-0.4291383607627599,0.061819115996714906,0.22681501269514664,-0.42100866229144446,-0.2583999513221082,-0.24197838027204238,53.142857142857146,1,1,3,9,np
441,645,ESP,pp,303480,2015,2359,1811319,330386,211858,populares,20509689,8533,286057,685704,161649,5004,28.72,123,350,1,1,7.5969,0,0,0,2.737768,3,319,3.919117265,-0.077588862,46444832,-871,22.058,22.06,6447,14.19962304,5.8,64.18320514,25754.36103,78.68963187,37.8,650,37.8,1,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,-0.06136266850864191,-0.4916050275372742,0.07306829601661546,0.4848604810866396,-0.19570885703855653,-0.2480198195621606,-0.2574686924654705,35.14285714285714,1,1,4,9,np
441,645,ESP,pp,303480,2016,3077,1716621,355425,197032,populares,20509689,9137,543858,841297,165143,8560,33.03,137,350,1,1,7.5969,0,0,0,2.737768,3,320,2.950815909,0.08443015,46484062,89021,19.635,19.64,12983,13.78878699,5.7,63.73988263,26514.32481,80.56133294,38.2,6536,38.2,1,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,0.2301883156189715,-0.4236281249696127,0.09556665605641737,0.37229639376055407,0.0197494515828248,-0.14364360235751827,-0.07727901347235212,39.14285714285714,1,1,5,9,np
441,645,ESP,pp,303480,2017,1796,715208,214330,177294,populares,20509689,7216,580080,532375,207785,11392,33.03,137,350,1,1,7.5969,0,0,0,2.737768,3,321,2.734475155,0.234587923,46593236,167475,17.224,17.22,17541,13.71493309,6.2,66.65706087,27239.35244,84.6022457,47,4558,47,0,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,0.5083364650560562,-0.2344537594095344,0.5905305769320521,0.34714699231176877,0.2077925048532143,-0.07085492457007031,-0.13783205204666205,39.14285714285714,1,1,6,9,np
441,645,ESP,pp,303480,2018,1012,383237,296438,202736,populares,20509689,5813,887080,610179,221572,4870,33.03,137,350,1,1,7.5969,0,0,0,2.737768,3,322,1.837460464,0.437982994,46797754,339064,15.255,15.25,20437,14.22575235,6.2,67.57494025,27739.86477,86.10723553,44.1,2896,44.1,0,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,0.7003520139806452,0.119930644346086,0.42741746664349073,0.24286991019797943,0.6190668754093729,-0.02460744522113454,-0.18871129881638046,39.14285714285714,1,1,7,9,np
441,645,ESP,pp,303480,2019,1561,725340,550783,206521,populares,20509689,6286,1269636,795289,231465,4167,18.755,77.5,350,0,0,7.5969,0,0,0,2.737768,3,323,1.254631755,0.717715637,47134837,458942,14.104,14.1,57751,13.74863209,6.2,66.87389052,28087.89792,90.71866533,44,37314,44,1,2,0.47791692092897725,-0.29209627291400586,-0.4266314658022891,0.833870755349521,0.7040208367553399,0.4217928766335402,0.17511664176609498,0.9063973511014695,0.5712759955337652,0.8649360629887756,22.142857142857142,1,1,8,9,np
